City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
686,Abu Samrah,SY,35.3029,37.1841,49.64,64,81,3.51,Broken clouds
687,Pacifica,US,37.6138,-122.4869,63.25,62,40,1.01,Haze
688,Nuevo Progreso,MX,23.1667,-97.95,79.59,71,43,5.99,Scattered clouds
689,Tazmalt,DZ,36.3868,4.3989,59.13,34,95,5.93,Overcast clouds
690,Imbituba,BR,-28.24,-48.6703,84.09,70,79,20.6,Broken clouds
691,Bonthe,SL,7.5264,-12.505,80.44,74,0,11.18,Clear sky
692,Hambantota,LK,6.1241,81.1185,74.86,81,3,6.78,Clear sky
693,Seoul,KR,37.5683,126.9778,24.31,68,40,1.14,Scattered clouds
694,Topeka,US,39.0483,-95.678,19.26,52,0,5.99,Clear sky
695,Paamiut,GL,61.994,-49.6678,21.74,93,100,14.14,Snow
696,Chenzhou,CN,25.8,113.0333,38.23,94,100,2.51,Overcast clouds
697,Nemuro,JP,43.3236,145.575,20.75,75,19,14.2,Few clouds
698,Algiers,DZ,36.7525,3.042,60.62,42,0,3.44,Clear sky
699,Cobija,BO,-11.0267,-68.7692,87.98,66,40,16.11,Scattered clouds
700,Fevik,NO,58.3794,8.6766,34.09,92,100,1.99,Overcast clouds
701,Bilopillya,UA,51.1502,34.3129,25.36,98,98,2.53,Snow
702,Salaberry-De-Valleyfield,CA,45.2501,-74.1325,25.18,86,100,8.05,Light snow
